mesurement	 time stamp	N1S0	N3P0	 Ntot	ex.rate	time stamp 2		# AOM frequency A	# AOM frequency B	# Zeeman shift (Hz)	# fHgAOM (Hz)	# drift rate A	# drift rate B
533.000	4.089	533.000	3512976424.578	922.766	430.779	1353.545	0.318	0.642	2.086
534.000	4.089	534.000	3512976426.077	1012.809	347.998	1360.807	0.256	0.642	-1.790
535.000	1.752	535.000	3512976427.577	996.204	353.819	1350.023	0.262	0.642	-1.790
536.000	1.752	536.000	3512976429.075	1097.658	389.734	1487.392	0.262	-0.585	-1.790
537.000	0.626	537.000	3512976430.576	1086.691	224.763	1311.454	0.171	-0.585	-1.790
538.000	0.626	538.000	3512976432.065	1082.828	230.091	1312.919	0.175	-0.585	-0.001
539.000	0.052	539.000	3512976433.575	1258.208	268.275	1526.483	0.176	-0.585	-0.001
540.000	0.052	540.000	3512976435.075	1078.610	202.267	1280.877	0.158	0.036	-0.001
541.000	-0.474	541.000	3512976436.575	1082.296	228.512	1310.808	0.174	0.036	-0.001
542.000	-0.474	542.000	3512976438.065	910.645	396.739	1307.384	0.303	0.036	-0.167
543.000	-1.156	543.000	3512976439.577	1057.831	258.014	1315.844	0.196	0.036	-0.167
544.000	-1.156	544.000	3512976441.078	903.141	349.675	1252.816	0.279	1.207	-0.167
545.000	-0.420	545.000	3512976442.575	879.165	254.363	1133.528	0.224	1.207	-0.167
546.000	-0.420	546.000	3512976444.076	987.901	294.816	1282.717	0.230	1.207	0.776
547.000	-0.252	547.000	3512976445.577	1166.389	233.347	1399.736	0.167	1.207	0.776
548.000	-0.252	548.000	3512976447.076	987.013	381.446	1368.459	0.279	0.051	0.776
549.000	-0.699	549.000	3512976448.578	938.528	252.488	1191.016	0.212	0.051	0.776
550.000	-0.699	550.000	3512976450.077	1032.523	159.248	1191.771	0.134	0.051	1.048
551.000	-0.076	551.000	3512976451.575	904.162	427.819	1331.982	0.321	0.051	1.048
552.000	-0.076	552.000	3512976453.078	1062.227	306.459	1368.686	0.224	-0.733	1.048
553.000	-1.332	553.000	3512976454.574	908.114	379.571	1287.685	0.295	-0.733	1.048
554.000	-1.332	554.000	3512976456.066	1129.182	213.318	1342.499	0.159	-0.733	-0.910
555.000	-2.771	555.000	3512976457.577	1030.259	271.728	1301.987	0.209	-0.733	-0.910
556.000	-2.771	556.000	3512976459.078	1055.212	373.454	1428.665	0.261	-1.270	-0.910
557.000	-4.628	557.000	3512976460.574	1187.302	167.043	1354.344	0.123	-1.270	-0.910
558.000	-4.628	558.000	3512976462.065	897.103	384.504	1281.607	0.300	-1.270	0.493
559.000	-4.665	559.000	3512976463.577	974.004	369.112	1343.116	0.275	-1.270	0.493
560.000	-4.665	560.000	3512976465.078	1138.772	339.216	1477.988	0.230	1.652	0.493
561.000	-3.528	561.000	3512976466.575	961.172	266.499	1227.671	0.217	1.652	0.493
562.000	-3.528	562.000	3512976468.065	1072.661	210.555	1283.215	0.164	1.652	-0.424
563.000	-4.475	563.000	3512976469.575	1037.274	315.043	1352.317	0.233	1.652	-0.424
564.000	-4.475	564.000	3512976471.076	1128.294	302.808	1431.102	0.212	-0.495	-0.424
565.000	-5.434	565.000	3512976472.576	960.684	263.440	1224.124	0.215	-0.495	-0.424
566.000	-5.434	566.000	3512976474.066	1036.563	273.603	1310.166	0.209	-0.495	-0.200
567.000	-6.157	567.000	3512976475.575	1183.927	254.758	1438.685	0.177	-0.495	-0.200
568.000	-6.157	568.000	3512976477.079	1103.163	287.120	1390.284	0.207	-0.060	-0.200
569.000	-6.754	569.000	3512976478.577	956.199	280.115	1236.314	0.227	-0.060	-0.200
570.000	-6.754	570.000	3512976480.075	849.062	320.766	1169.828	0.274	-0.060	0.275
571.000	-7.002	571.000	3512976481.577	1066.667	179.672	1246.339	0.144	-0.060	0.275
572.000	-7.002	572.000	3512976483.076	1064.757	161.715	1226.472	0.132	0.445	0.275
573.000	-6.951	573.000	3512976484.577	954.468	224.664	1179.132	0.191	0.445	0.275
574.000	-6.951	574.000	3512976486.065	1091.753	225.454	1317.206	0.171	0.445	-0.115
575.000	-7.567	575.000	3512976487.578	1032.523	212.528	1245.051	0.171	0.445	-0.115
576.000	-7.567	576.000	3512976489.075	1110.090	348.491	1458.581	0.239	-0.181	-0.115
577.000	-8.234	577.000	3512976490.575	788.456	421.504	1209.961	0.348	-0.181	-0.115
578.000	-8.234	578.000	3512976492.068	1103.829	171.582	1275.411	0.135	-0.181	0.638
579.000	-8.063	579.000	3512976493.579	776.246	445.382	1221.628	0.365	-0.181	0.638
580.000	-8.063	580.000	3512976495.076	1027.994	52.885	1080.880	0.049	-1.999	0.638
581.000	-10.633	581.000	3512976496.581	1152.048	71.731	1223.779	0.059	-1.999	0.638
582.000	-10.633	582.000	3512976498.068	791.164	471.134	1262.298	0.373	-1.999	-2.951
583.000	-14.155	583.000	3512976499.579	1264.602	114.059	1378.661	0.083	-1.999	-2.951
584.000	-14.155	584.000	3512976501.074	778.288	511.982	1290.270	0.397	2.942	-2.951
585.000	-11.594	585.000	3512976502.574	884.138	320.075	1204.213	0.266	2.942	-2.951
586.000	-11.594	586.000	3512976504.075	973.959	141.883	1115.842	0.127	2.942	2.937
587.000	-9.137	587.000	3512976505.574	839.605	457.320	1296.925	0.353	2.942	2.937
588.000	-9.137	588.000	3512976507.074	1037.496	262.158	1299.653	0.202	-1.296	2.937
589.000	-10.922	589.000	3512976508.575	961.705	186.875	1148.580	0.163	-1.296	2.937
590.000	-10.922	590.000	3512976510.067	1079.765	267.190	1346.954	0.198	-1.296	-1.411
591.000	-12.878	591.000	3512976511.575	1047.974	189.342	1237.316	0.153	-1.296	-1.411
592.000	-12.878	592.000	3512976513.079	1014.186	141.685	1155.871	0.123	0.333	-1.411
593.000	-13.088	593.000	3512976514.581	880.187	236.702	1116.888	0.212	0.333	-1.411
594.000	-13.088	594.000	3512976516.069	889.644	168.029	1057.673	0.159	0.333	-0.285
595.000	-13.987	595.000	3512976517.579	1058.053	293.534	1351.587	0.217	0.333	-0.285
